1.812808000000000220e+03&9.494343999999998687e+02&1.450835000000000264e+03&1.284231600000000071e+03&1.031068799999999783e+03&2.005347599999999829e+03&1.455287800000000061e+03&6.709977999999999838e+02&2.163160800000000108e+03&1.651134599999999864e+03
2.055373200000000452e+03&1.121026399999999967e+03&1.647949599999999919e+03&1.479228200000000015e+03&1.225822000000000116e+03&2.348694800000000214e+03&1.656939200000000028e+03&8.607383999999999560e+02&2.333777999999999793e+03&1.794337199999999939e+03
1.740706999999999880e+03&9.217314000000000078e+02&1.400733400000000074e+03&1.240975000000000136e+03&1.004701800000000048e+03&1.921191199999999981e+03&1.400887400000000071e+03&6.658590000000000373e+02&2.152930400000000191e+03&1.633984600000000228e+03
2.002001200000000154e+03&1.071650000000000091e+03&1.599924399999999878e+03&1.432812599999999975e+03&1.179008800000000065e+03&2.222132000000000062e+03&1.605708000000000084e+03&8.230093999999999141e+02&2.290926599999999780e+03&1.748965799999999945e+03
1.727948200000000043e+03&9.024259999999998172e+02&1.384300200000000132e+03&1.226492999999999938e+03&9.901175999999999249e+02&1.914461400000000140e+03&1.390613200000000006e+03&6.527924000000000433e+02&2.132670599999999922e+03&1.627063799999999901e+03
4.853577200000000630e+03&2.002711599999999862e+03&3.631559000000000196e+03&3.323728000000000065e+03&2.427505399999999554e+03&1.248057600000000093e+03&3.911269800000000487e+03&1.283732400000000098e+03&3.573222600000000057e+03&2.552173000000000229e+03
6.074965399999999136e+03&2.326687200000000303e+03&4.752586999999999534e+03&3.201378799999999956e+03&3.521756599999999708e+03&1.636634800000000041e+03&1.844762400000000071e+03&2.314196800000000167e+03&4.874455399999999827e+03&3.637580000000000382e+03
4.854461000000001150e+03&2.426493199999999888e+03&3.726754800000000159e+03&1.119321199999999862e+03&1.662807800000000043e+03&1.280064399999999978e+03&1.414034000000000106e+03&1.299335199999999986e+03&3.834589399999999841e+03&2.531205799999999726e+03
6.169572999999999411e+03&3.130423599999999624e+03&4.716753999999998996e+03&2.043772600000000239e+03&3.472260999999999967e+03&1.580832599999999957e+03&1.760089199999999892e+03&2.142625199999999950e+03&4.277768799999999828e+03&3.184249800000000050e+03
4.752255200000000514e+03&1.976481399999999894e+03&3.568230599999999868e+03&3.258759000000000469e+03&2.371831400000000031e+03&1.935065000000000055e+03&3.801506000000000313e+03&1.228366999999999962e+03&3.607014200000000073e+03&2.473639400000000023e+03
